Sample,plant.ID,Target,Cq,group,,,
I.Unif.17.2nd,Unif 17,TMN5,30.8179296,uninfiltrated,,,
I.Unif.17.4th,Unif 17,TMN5,29.10428074,uninfiltrated,,,
I.Unif.18.4th,Unif 18,TMN5,31.46860314,uninfiltrated,,,
I.Unif.2.2nd,Unif 2,TMN5,30.59135712,uninfiltrated,,,
I.Unif.20.4th,Unif 20,TMN5,34.69964513,uninfiltrated,,,
I.Unif.21.4th,Unif 21,TMN5,32.68622802,uninfiltrated,,,
I.Unif.24.4th,Unif 24,TMN5,30.35521426,uninfiltrated,,,
I.Unif.3.4th,Unif 3,TMN5,28.60729578,uninfiltrated,,,
I.Unif.5.2nd,Unif 5,TMN5,30.8474808,uninfiltrated,,,
I.Unif.6.2nd,Unif 6,TMN5,29.89207119,uninfiltrated,,,
I.Unif.8.4th,Unif 8,TMN5,29.06194433,uninfiltrated,,,
I.Unif.9.4th,Unif 9,TMN5,30.07462236,uninfiltrated,,,
I.GFP.3.2nd,GFP 3,TMN5,31.72777995,unifested,,,
I.GFP.10.4th,GFP 10,TMN5,28.44454689,infested,,,
I.GFP.11.2nd,GFP 11,TMN5,30.07201352,unifested,,,
I.GFP.11.4th,GFP 11,TMN5,28.76237441,unifested,,,
I.GFP.16.2nd,GFP 16,TMN5,29.50480538,unifested,,,
I.GFP.16.4th,GFP 16,TMN5,32.10753902,unifested,,,
I.GFP.17.2nd,GFP 17,TMN5,31.18803729,infested,,,
I.GFP.18.4th,GFP 18,TMN5,28.95833208,infested,,,
I.GFP.19.2nd,GFP 19,TMN5,31.04432704,unifested,,,
I.GFP.2.2nd,GFP 2,TMN5,29.49526369,infested,,,
I.GFP.21.2nd,GFP 21,TMN5,29.80617706,infested,,,
I.GFP.22.2nd,GFP 22,TMN5,28.83849232,infested,,,
I.GFP.22.4th,GFP 22,TMN5,31.25025398,infested,,,
I.GFP.23.2nd,GFP 23,TMN5,29.06213066,unifested,,,
I.GFP.24.2nd,GFP 24,TMN5,30.46753478,unifested,,,
I.GFP.25.4th,GFP 25,TMN5,29.66198053,infested,,,
I.GFP.26.4th,GFP 26,TMN5,30.869323,infested,,,
I.GFP.27.2nd,GFP 27,TMN5,31.87606424,unifested,,,
I.GFP.27.4th,GFP 27,TMN5,31.18873411,unifested,,,
I.GFP.4.4th,GFP 4,TMN5,32.37688974,unifested,,,
I.GFP.5.2nd,GFP 5,TMN5,29.87247535,infested,,,
I.GFP.7.2nd,GFP 7,TMN5,30.73828018,unifested,,,
I.GFP.8.4th,GFP 8,TMN5,32.0303472,unifested,,,
I.GFP.9.2nd,GFP 9,TMN5,29.90377463,infested,,,
I.GFP.9.4th,GFP 9,TMN5,29.46357989,infested,,,
I.Unif.1.2nd,Unif 1,TMN5,32.94733408,infested,,,
I.Unif.1.4th,Unif 1,TMN5,29.88122747,infested,,,
I.Unif.11.2nd,Unif 11,TMN5,29.99943978,unifested,,,
I.Unif.12.2nd,Unif 12,TMN5,30.98299799,unifested,,,
I.Unif.12.4th,Unif 12,TMN5,31.80843167,unifested,,,
I.Unif.13.2nd,Unif 13,TMN5,31.04141096,infested,,,
I.Unif.15.2nd,Unif 15,TMN5,32.35000209,unifested,,,
I.Unif.18.2nd,Unif 18,TMN5,29.38849679,infested,,,
I.Unif.19.2nd,Unif 19,TMN5,30.87563431,unifested,,,
I.Unif.2.4th,Unif 2,TMN5,29.75018993,infested,,,
I.Unif.20.2nd,Unif 20,TMN5,30.08325114,unifested,,,
I.Unif.23.2nd,Unif 23,TMN5,32.15869655,unifested,,,
I.Unif.24.2nd,Unif 24,TMN5,33.32877159,unifested,,,
I.Unif.3.2nd,Unif 3,TMN5,30.30793323,unifested,,,
I.Unif.7.2nd,Unif 7,TMN5,30.945362,unifested,,,
I.Unif.7.4th,Unif 7,TMN5,30.37307826,unifested,,,
I.Unif.8.2nd,Unif 8,TMN5,31.67826766,unifested,,,
I.Unif.9.2nd,Unif 9,TMN5,30.02268903,infested,,,
Unif.21.2nd,21 2nd,TMN5,28.96287627,infested,,,
I.GFP.10.2nd,GFP 10,TMN5,27.71475287,infested,,,
I.GFP.12.2nd,GFP 12,TMN5,29.02904252,unifested,,,
I.GFP.13.2nd,GFP 13,TMN5,29.13134573,infested,,,
I.GFP.13.4th,GFP 13,TMN5,29.54464215,infested,,,
I.GFP.14.2nd,GFP 14,TMN5,29.94397545,infested,,,
I.GFP.15.2nd,GFP 15,TMN5,31.26662846,unifested,,,
I.GFP.18.2nd,GFP 18,TMN5,28.25136988,infested,,,
I.GFP.20.2nd,GFP 20,TMN5,30.14956481,uninfested,,,
I.GFP.25.2nd,GFP 25,TMN5,28.72822807,infested,,,
I.GFP.26.2nd,GFP 26,TMN5,30.16498705,infested,,,
I.GFP.28.2nd,GFP 28,TMN5,33.30293416,uninfested,,,
I.GFP.3.4th,GFP 3,TMN5,31.30853831,uninfested,,,
I.GFP.4.2nd,GFP 4,TMN5,30.19050477,uninfested,,,
I.GFP.7.4th,GFP 7,TMN5,32.11891584,uninfested,,,
I.GFP.8.2nd,GFP 8,TMN5,32.14633459,uninfested,,,
I.GFP1.2nd,GFP 1,TMN5,29.59628213,infested,,,
I.HYD.1.2nd,HYD 1,TMN5,28.37752092,infested,,,
I.HYD.1.4th,HYD 1,TMN5,32.14877124,infested,,,
I.HYD.10.2nd,HYD 10,TMN5,29.4361967,infested,,,
I.HYD.10.4th,HYD 10,TMN5,29.13898577,infested,,,
I.HYD.11.2nd,HYD 11,TMN5,33.02934884,uninfested,,,
I.HYD.11.4th,HYD 11,TMN5,32.98136542,uninfested,,,
I.HYD.12.2nd,HYD 12,TMN5,30.33316302,uninfested,,,
I.HYD.13.2nd,HYD 13,TMN5,29.28982308,infested,,,
I.HYD.13.4th,HYD 13,TMN5,30.29682759,infested,,,
I.HYD.15.2nd,HYD 15,TMN5,30.3509848,uninfested,,,
I.HYD.15.4th,HYD 15,TMN5,29.5055596,uninfested,,,
I.HYD.16.2nd,HYD 16,TMN5,30.42678817,uninfested,,,
I.HYD.17.2nd,HYD 17,TMN5,33.5326348,infested,,,
I.HYD.18.2nd,HYD 18,TMN5,28.55786108,infested,,,
I.HYD.18.4th,HYD 18,TMN5,31.62753817,infested,,,
I.HYD.19.4th,HYD 19,TMN5,31.95114379,uninfested,,,
I.HYD.2.2nd,HYD 2,TMN5,29.23296476,infested,,,
I.HYD.2.4th,HYD 2,TMN5,29.13823103,infested,,,
I.HYD.20.2nd,HYD 20,TMN5,32.37040812,uninfested,,,
I.HYD.20.4th,HYD 20,TMN5,36.99980864,uninfested,,,
I.HYD.21.2nd,HYD 21,TMN5,30.20939818,infested,,,
I.HYD.21.4th,HYD 21,TMN5,32.11977202,infested,,,
I.HYD.22.2nd,HYD 22,TMN5,33.76882834,infested,,,
I.HYD.22.4th,HYD 22,TMN5,30.72420042,infested,,,
I.HYD.23.4th,HYD 23,TMN5,28.35753129,uninfested,,,
I.HYD.24.2nd,HYD 24,TMN5,30.00168945,uninfested,,,
I.HYD.25.2nd,HYD 25,TMN5,32.26600732,infested,,,
I.HYD.26.2nd,HYD 26,TMN5,28.91537798,infested,,,
I.HYD.26.4th,HYD 26,TMN5,28.38308342,infested,,,
I.HYD.27.2nd,HYD 27,TMN5,29.8364331,uninfested,,,
I.HYD.27.4th,HYD 27,TMN5,30.65467793,uninfested,,,
I.HYD.28.2nd,HYD 28,TMN5,30.74387265,uninfested,,,
I.HYD.28.4th,HYD 28,TMN5,32.67516603,uninfested,,,
I.HYD.3.2nd,HYD 3,TMN5,31.0001288,uninfested,,,
I.HYD.3.4th,HYD 3,TMN5,34.44463362,uninfested,,,
I.HYD.4.2nd,HYD 4,TMN5,29.94437184,uninfested,,,
I.HYD.4.4th,HYD 4,TMN5,30.67068371,uninfested,,,
I.HYD.5.2nd,HYD 5,TMN5,30.74075073,infested,,,
I.HYD.5.4th,HYD 5,TMN5,30.87972017,infested,,,
I.HYD.6.2nd,HYD 6,TMN5,31.15480842,infested,,,
I.HYD.6.4th,HYD 6,TMN5,29.18835427,infested,,,
I.HYD.7.2nd,HYD 7,TMN5,30.23294204,uninfested,,,
I.HYD.8.2nd,HYD 8,TMN5,30.74860766,uninfested,,,
I.HYD.9.2nd,HYD 9,TMN5,29.97679639,infested,,,
I.Unif.11.4th,Unif 11,TMN5,29.02818336,uninfested,,,
I.Unif.15.4th,Unif 15,TMN5,28.45967239,uninfested,,,
I.Unif.16.2ndd,Unif 16,TMN5,32.16554678,uninfested,,,
I.Unif.17.2nd,Unif 17,TMN5,30.8179296,infested,,,
I.Unif.17.4th,Unif 17,TMN5,29.10428074,infested,,,
I.Unif.18.4th,Unif 18,TMN5,31.46860314,infested,,,
I.Unif.2.2nd,Unif 2,TMN5,30.59135712,infested,,,
I.Unif.20.4th,Unif 20,TMN5,34.69964513,uninfested,,,
I.Unif.21.4th,Unif 21,TMN5,32.68622802,infested,,,
I.Unif.24.4th,Unif 24,TMN5,30.35521426,uninfested,,,
I.Unif.3.4th,Unif 3,TMN5,28.60729578,uninfested,,,
I.Unif.5.2nd,Unif 5,TMN5,30.8474808,infested,,,
I.Unif.6.2nd,Unif 6,TMN5,29.89207119,infested,,,
I.Unif.8.4th,Unif 8,TMN5,29.06194433,uninfested,,,
I.Unif.9.4th,Unif 9,TMN5,30.07462236,infested,,,
I.GFP.3.2nd,GFP 3,TMN5,31.72777995,2nd,,,
I.GFP.10.4th,GFP 10,TMN5,28.44454689,4th,,,
I.GFP.11.2nd,GFP 11,TMN5,30.07201352,2nd,,,
I.GFP.11.4th,GFP 11,TMN5,28.76237441,4th,,,
I.GFP.16.2nd,GFP 16,TMN5,29.50480538,2nd,,,
I.GFP.16.4th,GFP 16,TMN5,32.10753902,4th,,,
I.GFP.17.2nd,GFP 17,TMN5,31.18803729,2nd,,,
I.GFP.18.4th,GFP 18,TMN5,28.95833208,4th,,,
I.GFP.19.2nd,GFP 19,TMN5,31.04432704,2nd,,,
I.GFP.2.2nd,GFP 2,TMN5,29.49526369,2nd,,,
I.GFP.21.2nd,GFP 21,TMN5,29.80617706,2nd,,,
I.GFP.22.2nd,GFP 22,TMN5,28.83849232,2nd,,,
I.GFP.22.4th,GFP 22,TMN5,31.25025398,4th,,,
I.GFP.23.2nd,GFP 23,TMN5,29.06213066,2nd,,,
I.GFP.24.2nd,GFP 24,TMN5,30.46753478,2nd,,,
I.GFP.25.4th,GFP 25,TMN5,29.66198053,4th,,,
I.GFP.26.4th,GFP 26,TMN5,30.869323,4th,,,
I.GFP.27.2nd,GFP 27,TMN5,31.87606424,2nd,,,
I.GFP.27.4th,GFP 27,TMN5,31.18873411,4th,,,
I.GFP.4.4th,GFP 4,TMN5,32.37688974,4th,,,
I.GFP.5.2nd,GFP 5,TMN5,29.87247535,2nd,,,
I.GFP.7.2nd,GFP 7,TMN5,30.73828018,2nd,,,
I.GFP.8.4th,GFP 8,TMN5,32.0303472,4th,,,
I.GFP.9.2nd,GFP 9,TMN5,29.90377463,2nd,,,
I.GFP.9.4th,GFP 9,TMN5,29.46357989,4th,,,
I.Unif.1.2nd,Unif 1,TMN5,32.94733408,2nd,,,
I.Unif.1.4th,Unif 1,TMN5,29.88122747,4th,,,
I.Unif.11.2nd,Unif 11,TMN5,29.99943978,2nd,,,
I.Unif.12.2nd,Unif 12,TMN5,30.98299799,2nd,,,
I.Unif.12.4th,Unif 12,TMN5,31.80843167,4th,,,
I.Unif.13.2nd,Unif 13,TMN5,31.04141096,2nd,,,
I.Unif.15.2nd,Unif 15,TMN5,32.35000209,2nd,,,
I.Unif.18.2nd,Unif 18,TMN5,29.38849679,2nd,,,
I.Unif.19.2nd,Unif 19,TMN5,30.87563431,2nd,,,
I.Unif.2.4th,Unif 2,TMN5,29.75018993,4th,,,
I.Unif.20.2nd,Unif 20,TMN5,30.08325114,2nd,,,
I.Unif.23.2nd,Unif 23,TMN5,32.15869655,2nd,,,
I.Unif.24.2nd,Unif 24,TMN5,33.32877159,2nd,,,
I.Unif.3.2nd,Unif 3,TMN5,30.30793323,2nd,,,
I.Unif.7.2nd,Unif 7,TMN5,30.945362,2nd,,,
I.Unif.7.4th,Unif 7,TMN5,30.37307826,4th,,,
I.Unif.8.2nd,Unif 8,TMN5,31.67826766,2nd,,,
I.Unif.9.2nd,Unif 9,TMN5,30.02268903,2nd,,,
Unif.21.2nd,21 2nd,TMN5,28.96287627,2nd,,,
I.GFP.10.2nd,GFP 10,TMN5,27.71475287,2nd,,,
I.GFP.12.2nd,GFP 12,TMN5,29.02904252,2nd,,,
I.GFP.13.2nd,GFP 13,TMN5,29.13134573,2nd,,,
I.GFP.13.4th,GFP 13,TMN5,29.54464215,4th,,,
I.GFP.14.2nd,GFP 14,TMN5,29.94397545,2nd,,,
I.GFP.15.2nd,GFP 15,TMN5,31.26662846,2nd,,,
I.GFP.18.2nd,GFP 18,TMN5,28.25136988,2nd,,,
I.GFP.20.2nd,GFP 20,TMN5,30.14956481,2nd,,,
I.GFP.25.2nd,GFP 25,TMN5,28.72822807,2nd,,,
I.GFP.26.2nd,GFP 26,TMN5,30.16498705,2nd,,,
I.GFP.28.2nd,GFP 28,TMN5,33.30293416,2nd,,,
I.GFP.3.4th,GFP 3,TMN5,31.30853831,4th,,,
I.GFP.4.2nd,GFP 4,TMN5,30.19050477,2nd,,,
I.GFP.7.4th,GFP 7,TMN5,32.11891584,4th,,,
I.GFP.8.2nd,GFP 8,TMN5,32.14633459,2nd,,,
I.GFP1.2nd,GFP 1,TMN5,29.59628213,2nd,,,
I.HYD.1.2nd,HYD 1,TMN5,28.37752092,2nd,,,
I.HYD.1.4th,HYD 1,TMN5,32.14877124,4th,,,
I.HYD.10.2nd,HYD 10,TMN5,29.4361967,2nd,,,
I.HYD.10.4th,HYD 10,TMN5,29.13898577,4th,,,
I.HYD.11.2nd,HYD 11,TMN5,33.02934884,2nd,,,
I.HYD.11.4th,HYD 11,TMN5,32.98136542,4th,,,
I.HYD.12.2nd,HYD 12,TMN5,30.33316302,2nd,,,
I.HYD.13.2nd,HYD 13,TMN5,29.28982308,2nd,,,
I.HYD.13.4th,HYD 13,TMN5,30.29682759,4th,,,
I.HYD.15.2nd,HYD 15,TMN5,30.3509848,2nd,,,
I.HYD.15.4th,HYD 15,TMN5,29.5055596,4th,,,
I.HYD.16.2nd,HYD 16,TMN5,30.42678817,2nd,,,
I.HYD.17.2nd,HYD 17,TMN5,33.5326348,2nd,,,
I.HYD.18.2nd,HYD 18,TMN5,28.55786108,2nd,,,
I.HYD.18.4th,HYD 18,TMN5,31.62753817,4th,,,
I.HYD.19.4th,HYD 19,TMN5,31.95114379,4th,,,
I.HYD.2.2nd,HYD 2,TMN5,29.23296476,2nd,,,
I.HYD.2.4th,HYD 2,TMN5,29.13823103,4th,,,
I.HYD.20.2nd,HYD 20,TMN5,32.37040812,2nd,,,
I.HYD.20.4th,HYD 20,TMN5,36.99980864,4th,,,
I.HYD.21.2nd,HYD 21,TMN5,30.20939818,2nd,,,
I.HYD.21.4th,HYD 21,TMN5,32.11977202,4th,,,
I.HYD.22.2nd,HYD 22,TMN5,33.76882834,2nd,,,
I.HYD.22.4th,HYD 22,TMN5,30.72420042,4th,,,
I.HYD.23.4th,HYD 23,TMN5,28.35753129,4th,,,
I.HYD.24.2nd,HYD 24,TMN5,30.00168945,2nd,,,
I.HYD.25.2nd,HYD 25,TMN5,32.26600732,2nd,,,
I.HYD.26.2nd,HYD 26,TMN5,28.91537798,2nd,,,
I.HYD.26.4th,HYD 26,TMN5,28.38308342,4th,,,
I.HYD.27.2nd,HYD 27,TMN5,29.8364331,2nd,,,
I.HYD.27.4th,HYD 27,TMN5,30.65467793,4th,,,
I.HYD.28.2nd,HYD 28,TMN5,30.74387265,2nd,,,
I.HYD.28.4th,HYD 28,TMN5,32.67516603,4th,,,
I.HYD.3.2nd,HYD 3,TMN5,31.0001288,2nd,,,
I.HYD.3.4th,HYD 3,TMN5,34.44463362,4th,,,
I.HYD.4.2nd,HYD 4,TMN5,29.94437184,2nd,,,
I.HYD.4.4th,HYD 4,TMN5,30.67068371,4th,,,
I.HYD.5.2nd,HYD 5,TMN5,30.74075073,2nd,,,
I.HYD.5.4th,HYD 5,TMN5,30.87972017,4th,,,
I.HYD.6.2nd,HYD 6,TMN5,31.15480842,2nd,,,
I.HYD.6.4th,HYD 6,TMN5,29.18835427,4th,,,
I.HYD.7.2nd,HYD 7,TMN5,30.23294204,2nd,,,
I.HYD.8.2nd,HYD 8,TMN5,30.74860766,2nd,,,
I.HYD.9.2nd,HYD 9,TMN5,29.97679639,2nd,,,
I.Unif.11.4th,Unif 11,TMN5,29.02818336,4th,,,
I.Unif.15.4th,Unif 15,TMN5,28.45967239,4th,,,
I.Unif.16.2ndd,Unif 16,TMN5,32.16554678,2ndd,,,
I.Unif.17.2nd,Unif 17,TMN5,30.8179296,2nd,,,
I.Unif.17.4th,Unif 17,TMN5,29.10428074,4th,,,
I.Unif.18.4th,Unif 18,TMN5,31.46860314,4th,,,
I.Unif.2.2nd,Unif 2,TMN5,30.59135712,2nd,,,
I.Unif.20.4th,Unif 20,TMN5,34.69964513,4th,,,
I.Unif.21.4th,Unif 21,TMN5,32.68622802,4th,,,
I.Unif.24.4th,Unif 24,TMN5,30.35521426,4th,,,
I.Unif.3.4th,Unif 3,TMN5,28.60729578,4th,,,
I.Unif.5.2nd,Unif 5,TMN5,30.8474808,2nd,,,
I.Unif.6.2nd,Unif 6,TMN5,29.89207119,2nd,,,
I.Unif.8.4th,Unif 8,TMN5,29.06194433,4th,,,
I.Unif.9.4th,Unif 9,TMN5,30.07462236,4th,,,
I.GFP.3.2nd,GFP 3,TMN5,31.72777995,fourteen,,,
I.GFP.10.4th,GFP 10,TMN5,28.44454689,twenty-one,,,
I.GFP.11.2nd,GFP 11,TMN5,30.07201352,fourteen,,,
I.GFP.11.4th,GFP 11,TMN5,28.76237441,fourteen,,,
I.GFP.16.2nd,GFP 16,TMN5,29.50480538,twenty-one,,,
I.GFP.16.4th,GFP 16,TMN5,32.10753902,twenty-one,,,
I.GFP.17.2nd,GFP 17,TMN5,31.18803729,fourteen,,,
I.GFP.18.4th,GFP 18,TMN5,28.95833208,twenty-one,,,
I.GFP.19.2nd,GFP 19,TMN5,31.04432704,fourteen,,,
I.GFP.2.2nd,GFP 2,TMN5,29.49526369,twenty-one,,,
I.GFP.21.2nd,GFP 21,TMN5,29.80617706,fourteen,,,
I.GFP.22.2nd,GFP 22,TMN5,28.83849232,twenty-one,,,
I.GFP.22.4th,GFP 22,TMN5,31.25025398,twenty-one,,,
I.GFP.23.2nd,GFP 23,TMN5,29.06213066,fourteen,,,
I.GFP.24.2nd,GFP 24,TMN5,30.46753478,twenty-one,,,
I.GFP.25.4th,GFP 25,TMN5,29.66198053,fourteen,,,
I.GFP.26.4th,GFP 26,TMN5,30.869323,twenty-one,,,
I.GFP.27.2nd,GFP 27,TMN5,31.87606424,fourteen,,,
I.GFP.27.4th,GFP 27,TMN5,31.18873411,fourteen,,,
I.GFP.4.4th,GFP 4,TMN5,32.37688974,twenty-one,,,
I.GFP.5.2nd,GFP 5,TMN5,29.87247535,fourteen,,,
I.GFP.7.2nd,GFP 7,TMN5,30.73828018,fourteen,,,
I.GFP.8.4th,GFP 8,TMN5,32.0303472,twenty-one,,,
I.GFP.9.2nd,GFP 9,TMN5,29.90377463,fourteen,,,
I.GFP.9.4th,GFP 9,TMN5,29.46357989,fourteen,,,
I.Unif.1.2nd,Unif 1,TMN5,32.94733408,fourteen,,,
I.Unif.1.4th,Unif 1,TMN5,29.88122747,fourteen,,,
I.Unif.11.2nd,Unif 11,TMN5,29.99943978,fourteen,,,
I.Unif.12.2nd,Unif 12,TMN5,30.98299799,twenty-one,,,
I.Unif.12.4th,Unif 12,TMN5,31.80843167,twenty-one,,,
I.Unif.13.2nd,Unif 13,TMN5,31.04141096,fourteen,,,
I.Unif.15.2nd,Unif 15,TMN5,32.35000209,fourteen,,,
I.Unif.18.2nd,Unif 18,TMN5,29.38849679,twenty-one,,,
I.Unif.19.2nd,Unif 19,TMN5,30.87563431,fourteen,,,
I.Unif.2.4th,Unif 2,TMN5,29.75018993,twenty-one,,,
I.Unif.20.2nd,Unif 20,TMN5,30.08325114,twenty-one,,,
I.Unif.23.2nd,Unif 23,TMN5,32.15869655,fourteen,,,
I.Unif.24.2nd,Unif 24,TMN5,33.32877159,twenty-one,,,
I.Unif.3.2nd,Unif 3,TMN5,30.30793323,fourteen,,,
I.Unif.7.2nd,Unif 7,TMN5,30.945362,fourteen,,,
I.Unif.7.4th,Unif 7,TMN5,30.37307826,fourteen,,,
I.Unif.8.2nd,Unif 8,TMN5,31.67826766,twenty-one,,,
I.Unif.9.2nd,Unif 9,TMN5,30.02268903,fourteen,,,
Unif.21.2nd,21 2nd,TMN5,28.96287627,fourteen,,,
I.GFP.10.2nd,GFP 10,TMN5,27.71475287,twenty-one,,,
I.GFP.12.2nd,GFP 12,TMN5,29.02904252,twenty-one,,,
I.GFP.13.2nd,GFP 13,TMN5,29.13134573,fourteen,,,
I.GFP.13.4th,GFP 13,TMN5,29.54464215,fourteen,,,
I.GFP.14.2nd,GFP 14,TMN5,29.94397545,twenty-one,,,
I.GFP.15.2nd,GFP 15,TMN5,31.26662846,fourteen,,,
I.GFP.18.2nd,GFP 18,TMN5,28.25136988,twenty-one,,,
I.GFP.20.2nd,GFP 20,TMN5,30.14956481,twenty-one,,,
I.GFP.25.2nd,GFP 25,TMN5,28.72822807,fourteen,,,
I.GFP.26.2nd,GFP 26,TMN5,30.16498705,twenty-one,,,
I.GFP.28.2nd,GFP 28,TMN5,33.30293416,twenty-one,,,
I.GFP.3.4th,GFP 3,TMN5,31.30853831,fourteen,,,
I.GFP.4.2nd,GFP 4,TMN5,30.19050477,twenty-one,,,
I.GFP.7.4th,GFP 7,TMN5,32.11891584,fourteen,,,
I.GFP.8.2nd,GFP 8,TMN5,32.14633459,twenty-one,,,
I.GFP1.2nd,GFP 1,TMN5,29.59628213,fourteen,,,
I.HYD.1.2nd,HYD 1,TMN5,28.37752092,fourteen,,,
I.HYD.1.4th,HYD 1,TMN5,32.14877124,fourteen,,,
I.HYD.10.2nd,HYD 10,TMN5,29.4361967,twenty-one,,,
I.HYD.10.4th,HYD 10,TMN5,29.13898577,twenty-one,,,
I.HYD.11.2nd,HYD 11,TMN5,33.02934884,fourteen,,,
I.HYD.11.4th,HYD 11,TMN5,32.98136542,fourteen,,,
I.HYD.12.2nd,HYD 12,TMN5,30.33316302,twenty-one,,,
I.HYD.13.2nd,HYD 13,TMN5,29.28982308,fourteen,,,
I.HYD.13.4th,HYD 13,TMN5,30.29682759,fourteen,,,
I.HYD.15.2nd,HYD 15,TMN5,30.3509848,fourteen,,,
I.HYD.15.4th,HYD 15,TMN5,29.5055596,fourteen,,,
I.HYD.16.2nd,HYD 16,TMN5,30.42678817,twenty-one,,,
I.HYD.17.2nd,HYD 17,TMN5,33.5326348,fourteen,,,
I.HYD.18.2nd,HYD 18,TMN5,28.55786108,twenty-one,,,
I.HYD.18.4th,HYD 18,TMN5,31.62753817,twenty-one,,,
I.HYD.19.4th,HYD 19,TMN5,31.95114379,fourteen,,,
I.HYD.2.2nd,HYD 2,TMN5,29.23296476,twenty-one,,,
I.HYD.2.4th,HYD 2,TMN5,29.13823103,twenty-one,,,
I.HYD.20.2nd,HYD 20,TMN5,32.37040812,twenty-one,,,
I.HYD.20.4th,HYD 20,TMN5,36.99980864,twenty-one,,,
I.HYD.21.2nd,HYD 21,TMN5,30.20939818,fourteen,,,
I.HYD.21.4th,HYD 21,TMN5,32.11977202,fourteen,,,
I.HYD.22.2nd,HYD 22,TMN5,33.76882834,twenty-one,,,
I.HYD.22.4th,HYD 22,TMN5,30.72420042,twenty-one,,,
I.HYD.23.4th,HYD 23,TMN5,28.35753129,fourteen,,,
I.HYD.24.2nd,HYD 24,TMN5,30.00168945,twenty-one,,,
I.HYD.25.2nd,HYD 25,TMN5,32.26600732,fourteen,,,
I.HYD.26.2nd,HYD 26,TMN5,28.91537798,twenty-one,,,
I.HYD.26.4th,HYD 26,TMN5,28.38308342,twenty-one,,,
I.HYD.27.2nd,HYD 27,TMN5,29.8364331,fourteen,,,
I.HYD.27.4th,HYD 27,TMN5,30.65467793,fourteen,,,
I.HYD.28.2nd,HYD 28,TMN5,30.74387265,twenty-one,,,
I.HYD.28.4th,HYD 28,TMN5,32.67516603,twenty-one,,,
I.HYD.3.2nd,HYD 3,TMN5,31.0001288,fourteen,,,
I.HYD.3.4th,HYD 3,TMN5,34.44463362,fourteen,,,
I.HYD.4.2nd,HYD 4,TMN5,29.94437184,twenty-one,,,
I.HYD.4.4th,HYD 4,TMN5,30.67068371,twenty-one,,,
I.HYD.5.2nd,HYD 5,TMN5,30.74075073,fourteen,,,
I.HYD.5.4th,HYD 5,TMN5,30.87972017,fourteen,,,
I.HYD.6.2nd,HYD 6,TMN5,31.15480842,twenty-one,,,
I.HYD.6.4th,HYD 6,TMN5,29.18835427,twenty-one,,,
I.HYD.7.2nd,HYD 7,TMN5,30.23294204,fourteen,,,
I.HYD.8.2nd,HYD 8,TMN5,30.74860766,twenty-one,,,
I.HYD.9.2nd,HYD 9,TMN5,29.97679639,fourteen,,,
I.Unif.11.4th,Unif 11,TMN5,29.02818336,fourteen,,,
I.Unif.15.4th,Unif 15,TMN5,28.45967239,fourteen,,,
I.Unif.16.2ndd,Unif 16,TMN5,32.16554678,twenty-one,,,
I.Unif.17.2nd,Unif 17,TMN5,30.8179296,fourteen,,,
I.Unif.17.4th,Unif 17,TMN5,29.10428074,fourteen,,,
I.Unif.18.4th,Unif 18,TMN5,31.46860314,twenty-one,,,
I.Unif.2.2nd,Unif 2,TMN5,30.59135712,fourteen,,,
I.Unif.20.4th,Unif 20,TMN5,34.69964513,twenty-one,,,
I.Unif.21.4th,Unif 21,TMN5,32.68622802,fourteen,,,
I.Unif.24.4th,Unif 24,TMN5,30.35521426,twenty-one,,,
I.Unif.3.4th,Unif 3,TMN5,28.60729578,fourteen,,,
I.Unif.5.2nd,Unif 5,TMN5,30.8474808,fourteen,,,
I.Unif.6.2nd,Unif 6,TMN5,29.89207119,twenty-one,,,
I.Unif.8.4th,Unif 8,TMN5,29.06194433,twenty-one,,,
I.Unif.9.4th,Unif 9,TMN5,30.07462236,fourteen,,,
I.GFP.3.2nd,GFP 3,TMN5,31.72777995,complete,,,
I.GFP.10.4th,GFP 10,TMN5,28.44454689,complete,,,
I.GFP.11.2nd,GFP 11,TMN5,30.07201352,complete,,,
I.GFP.11.4th,GFP 11,TMN5,28.76237441,complete,,,
I.GFP.16.2nd,GFP 16,TMN5,29.50480538,complete,,,
I.GFP.16.4th,GFP 16,TMN5,32.10753902,complete,,,
I.GFP.17.2nd,GFP 17,TMN5,31.18803729,complete,,,
I.GFP.18.4th,GFP 18,TMN5,28.95833208,complete,,,
I.GFP.19.2nd,GFP 19,TMN5,31.04432704,complete,,,
I.GFP.2.2nd,GFP 2,TMN5,29.49526369,complete,,,
I.GFP.21.2nd,GFP 21,TMN5,29.80617706,complete,,,
I.GFP.22.2nd,GFP 22,TMN5,28.83849232,complete,,,
I.GFP.22.4th,GFP 22,TMN5,31.25025398,complete,,,
I.GFP.23.2nd,GFP 23,TMN5,29.06213066,complete,,,
I.GFP.24.2nd,GFP 24,TMN5,30.46753478,complete,,,
I.GFP.25.4th,GFP 25,TMN5,29.66198053,complete,,,
I.GFP.26.4th,GFP 26,TMN5,30.869323,complete,,,
I.GFP.27.2nd,GFP 27,TMN5,31.87606424,complete,,,
I.GFP.27.4th,GFP 27,TMN5,31.18873411,complete,,,
I.GFP.4.4th,GFP 4,TMN5,32.37688974,complete,,,
