Target,Sample,Cq
ACT7,I_GFP.3.2nd,21.86742889
ACT7,I_GFP.3.2nd,22.0174969
ACT7,I_GFP.3.2nd,22.02117602
TMN5,I_GFP.3.2nd,31.73715365
TMN5,I_GFP.3.2nd,31.27515974
TMN5,I_GFP.3.2nd,31.71840625
PP2A1,I_GFP.3.2nd,27.89464326
PP2A1,I_GFP.3.2nd,27.69728854
PP2A1,I_GFP.3.2nd,27.50569565
TBL6,I_GFP.3.2nd,NaN
TBL6,I_GFP.3.2nd,NaN
TBL6,I_GFP.3.2nd,NaN
UBQ7,I_GFP.3.2nd,23.44272624
UBQ7,I_GFP.3.2nd,23.61523295
UBQ7,I_GFP.3.2nd,23.69750764
UBQ14,I_GFP.3.2nd,27.87081677
UBQ14,I_GFP.3.2nd,28.08156833
UBQ14,I_GFP.3.2nd,28.1736044
HYD1,I_GFP.3.2nd,29.30315998
HYD1,I_GFP.3.2nd,29.44211131
HYD1,I_GFP.3.2nd,29.12715656
ACT7,I.GFP.10.2nd,19.69993728
ACT7,I.GFP.10.2nd,19.70937632
ACT7,I.GFP.10.2nd,19.75067073
TMN5,I.GFP.10.2nd,27.71759531
TMN5,I.GFP.10.2nd,27.71191043
TMN5,I.GFP.10.2nd,27.77827285
PP2A1,I.GFP.10.2nd,25.2459849
PP2A1,I.GFP.10.2nd,25.38283074
PP2A1,I.GFP.10.2nd,25.28553336
TBL6,I.GFP.10.2nd,27.33217023
TBL6,I.GFP.10.2nd,27.50538257
TBL6,I.GFP.10.2nd,27.65218458
UBQ7,I.GFP.10.2nd,24.62158385
UBQ7,I.GFP.10.2nd,24.93284024
UBQ7,I.GFP.10.2nd,24.55333528
UBQ14,I.GFP.10.2nd,19.76828854
UBQ14,I.GFP.10.2nd,20.11654363
UBQ14,I.GFP.10.2nd,19.86148295
HYD1,I.GFP.10.2nd,24.78393461
HYD1,I.GFP.10.2nd,25.13981793
HYD1,I.GFP.10.2nd,24.72751925
ACT7,I.GFP.10.4th,21.03070982
ACT7,I.GFP.10.4th,21.00430414
ACT7,I.GFP.10.4th,21.03277298
TMN5,I.GFP.10.4th,28.47341385
TMN5,I.GFP.10.4th,28.6945244
TMN5,I.GFP.10.4th,28.41567992
PP2A1,I.GFP.10.4th,26.02386979
PP2A1,I.GFP.10.4th,26.35972197
PP2A1,I.GFP.10.4th,26.17945229
TBL6,I.GFP.10.4th,28.57279741
TBL6,I.GFP.10.4th,28.45904835
TBL6,I.GFP.10.4th,28.7738431
UBQ7,I.GFP.10.4th,21.08252163
UBQ7,I.GFP.10.4th,21.1271902
UBQ7,I.GFP.10.4th,21.04483538
UBQ14,I.GFP.10.4th,26.49888414
UBQ14,I.GFP.10.4th,26.25020554
UBQ14,I.GFP.10.4th,26.76092482
HYD1,I.GFP.10.4th,25.78210169
HYD1,I.GFP.10.4th,25.99497883
HYD1,I.GFP.10.4th,25.46472287
ACT7,I.GFP.11.2nd,20.37247443
ACT7,I.GFP.11.2nd,20.2374076
ACT7,I.GFP.11.2nd,20.24193191
TMN5,I.GFP.11.2nd,30.10105307
TMN5,I.GFP.11.2nd,30.04297396
TMN5,I.GFP.11.2nd,30.42307425
PP2A1,I.GFP.11.2nd,26.59621564
PP2A1,I.GFP.11.2nd,26.13956177
PP2A1,I.GFP.11.2nd,26.21654081
TBL6,I.GFP.11.2nd,29.82250321
TBL6,I.GFP.11.2nd,30.08680804
TBL6,I.GFP.11.2nd,29.77216474
UBQ7,I.GFP.11.2nd,26.48487307
UBQ7,I.GFP.11.2nd,26.12630602
UBQ7,I.GFP.11.2nd,26.17843689
UBQ14,I.GFP.11.2nd,21.80338507
UBQ14,I.GFP.11.2nd,21.69349213
UBQ14,I.GFP.11.2nd,22.06366803
HYD1,I.GFP.11.2nd,27.42391414
HYD1,I.GFP.11.2nd,26.90147297
HYD1,I.GFP.11.2nd,27.52149416
ACT7,I.GFP.11.4th,20.14333881
ACT7,I.GFP.11.4th,20.11495929
ACT7,I.GFP.11.4th,20.07379394
TMN5,I.GFP.11.4th,28.72088328
TMN5,I.GFP.11.4th,28.39798797
TMN5,I.GFP.11.4th,28.80386554
PP2A1,I.GFP.11.4th,26.11840404
PP2A1,I.GFP.11.4th,25.89668935
PP2A1,I.GFP.11.4th,25.89771571
TBL6,I.GFP.11.4th,29.22984588
TBL6,I.GFP.11.4th,29.56674465
TBL6,I.GFP.11.4th,29.56699422
UBQ7,I.GFP.11.4th,22.587227
UBQ7,I.GFP.11.4th,21.92211056
UBQ7,I.GFP.11.4th,21.86981867
UBQ14,I.GFP.11.4th,25.60510932
UBQ14,I.GFP.11.4th,25.63458693
UBQ14,I.GFP.11.4th,26.02093134
HYD1,I.GFP.11.4th,26.85714461
HYD1,I.GFP.11.4th,26.7380188
HYD1,I.GFP.11.4th,27.18476786
ACT7,I.GFP.12.2nd,21.12000187
ACT7,I.GFP.12.2nd,21.45699853
ACT7,I.GFP.12.2nd,20.22950647
TMN5,I.GFP.12.2nd,28.95920099
TMN5,I.GFP.12.2nd,30.81395979
TMN5,I.GFP.12.2nd,29.09888404
PP2A1,I.GFP.12.2nd,26.90913548
PP2A1,I.GFP.12.2nd,26.55858144
PP2A1,I.GFP.12.2nd,26.71088795
TBL6,I.GFP.12.2nd,29.41731806
TBL6,I.GFP.12.2nd,30.40178558
TBL6,I.GFP.12.2nd,30.00807182
UBQ7,I.GFP.12.2nd,20.77835967
UBQ7,I.GFP.12.2nd,20.86905688
UBQ7,I.GFP.12.2nd,20.53270153
UBQ14,I.GFP.12.2nd,25.41596057
UBQ14,I.GFP.12.2nd,26.66615428
UBQ14,I.GFP.12.2nd,26.16001479
HYD1,I.GFP.12.2nd,28.2157606
HYD1,I.GFP.12.2nd,28.00468284
HYD1,I.GFP.12.2nd,28.028457
ACT7,I.GFP.13.2nd,20.62833173
ACT7,I.GFP.13.2nd,20.84069839
ACT7,I.GFP.13.2nd,20.66221234
TMN5,I.GFP.13.2nd,29.10164474
TMN5,I.GFP.13.2nd,28.80764945
TMN5,I.GFP.13.2nd,29.16104672
PP2A1,I.GFP.13.2nd,26.08906215
PP2A1,I.GFP.13.2nd,26.0370522
PP2A1,I.GFP.13.2nd,26.1302829
TBL6,I.GFP.13.2nd,29.65575314
TBL6,I.GFP.13.2nd,29.75140998
TBL6,I.GFP.13.2nd,29.18134714
UBQ7,I.GFP.13.2nd,20.75784225
UBQ7,I.GFP.13.2nd,21.64776862
UBQ7,I.GFP.13.2nd,35.63064381
UBQ14,I.GFP.13.2nd,26.31685855
UBQ14,I.GFP.13.2nd,26.40020416
UBQ14,I.GFP.13.2nd,26.183332
HYD1,I.GFP.13.2nd,26.97546216
HYD1,I.GFP.13.2nd,27.36523182
HYD1,I.GFP.13.2nd,27.29531252
ACT7,I.GFP.13.4th,21.06041786
ACT7,I.GFP.13.4th,21.0574823
ACT7,I.GFP.13.4th,21.57221334
TMN5,I.GFP.13.4th,29.54256701
TMN5,I.GFP.13.4th,29.18477461
TMN5,I.GFP.13.4th,29.54671729
PP2A1,I.GFP.13.4th,27.27431263
PP2A1,I.GFP.13.4th,27.39675332
PP2A1,I.GFP.13.4th,26.83566144
TBL6,I.GFP.13.4th,31.10403683
TBL6,I.GFP.13.4th,31.39126827
TBL6,I.GFP.13.4th,30.35609005
UBQ7,I.GFP.13.4th,24.05328177
UBQ7,I.GFP.13.4th,23.29851142
UBQ7,I.GFP.13.4th,23.06106647
UBQ14,I.GFP.13.4th,27.56934043
UBQ14,I.GFP.13.4th,27.52770552
UBQ14,I.GFP.13.4th,27.48675368
HYD1,I.GFP.13.4th,27.31440687
HYD1,I.GFP.13.4th,27.88346889
HYD1,I.GFP.13.4th,28.10143503
ACT7,I.GFP.14.2nd,20.45259127
ACT7,I.GFP.14.2nd,20.62991865
ACT7,I.GFP.14.2nd,20.99460258
TMN5,I.GFP.14.2nd,29.56656602
TMN5,I.GFP.14.2nd,30.0496649
TMN5,I.GFP.14.2nd,29.838286
PP2A1,I.GFP.14.2nd,28.58036314
PP2A1,I.GFP.14.2nd,26.68264033
PP2A1,I.GFP.14.2nd,26.67146665
TBL6,I.GFP.14.2nd,29.75339505
TBL6,I.GFP.14.2nd,29.44449467
TBL6,I.GFP.14.2nd,29.5024177
UBQ7,I.GFP.14.2nd,21.28512096
UBQ7,I.GFP.14.2nd,21.16891159
UBQ7,I.GFP.14.2nd,21.23868529
UBQ14,I.GFP.14.2nd,26.04897369
UBQ14,I.GFP.14.2nd,26.77804273
UBQ14,I.GFP.14.2nd,26.81139199
HYD1,I.GFP.14.2nd,27.60256482
HYD1,I.GFP.14.2nd,28.13347192
HYD1,I.GFP.14.2nd,27.49806395
ACT7,I.GFP.14.4th,25.63552488
ACT7,I.GFP.14.4th,25.58062908
ACT7,I.GFP.14.4th,25.50299548
TMN5,I.GFP.14.4th,35.71600597
TMN5,I.GFP.14.4th,34.31622992
TMN5,I.GFP.14.4th,33.52832558
